id,latitude,longitude,timestamp,city
0,38.682044237475,-121.26495651801,1568665785,Citrus Heights
1,38.67861,-121.26291,1568663828,Citrus Heights
2,38.67753,-121.27606,1568663691,Citrus Heights
3,38.67567,-121.27236,1568658298,Citrus Heights
4,38.6792,-121.2652,1568657180,Citrus Heights
5,38.68208,-121.26495,1568643344,Citrus Heights
6,38.682,-121.26502,1568568911,Citrus Heights
7,38.67914,-121.26535,1568567474,Citrus Heights
8,38.67856,-121.22519,1568567074,Orangevale
9,38.65814,-121.18322,1568564964,Folsom
10,38.67787,-121.19596,1568562757,Orangevale
11,38.6821,-121.26497,1568555631,Citrus Heights
12,38.68204,-121.26497,1568503850,Citrus Heights
13,38.67857,-121.26262,1568500423,Citrus Heights
14,38.67858,-121.26888,1568500309,Citrus Heights
15,38.67824,-121.29253,1568500163,Citrus Heights
16,38.7064,-121.32617,1568491933,Citrus Heights
17,38.70735,-121.32043,1568491389,Citrus Heights
18,38.70706,-121.30582,1568491185,Citrus Heights
19,38.68107,-121.33249,1568488756,Citrus Heights
20,38.61614,-121.42103,1568487459,Sacramento
21,38.57399,-121.46676,1568487044,Sacramento
22,38.53006,-121.47256,1568485932,Sacramento
23,38.5966,-121.44677,1568479171,Sacramento
24,38.57896,-121.45656,1568474878,Sacramento
25,38.59622,-121.44624,1568463474,Sacramento
26,38.59842,-121.45075,1568462784,Sacramento
27,38.52006,-121.46491,1568462275,Parkway
28,38.41365,-121.39074,1568461837,Elk Grove
29,38.38878,-121.37392,1568461743,Elk Grove
30,38.40112,-121.33471,1568461199,Elk Grove
31,38.68154,-121.26237,1568458403,Citrus Heights
32,38.682,-121.26507,1568436956,Citrus Heights
33,38.65517,-121.3661,1568434610,North Highlands
34,38.61589,-121.4213,1568434379,Sacramento
35,38.61389,-121.42358,1568434373,Sacramento
36,38.59815,-121.42325,1568431529,Sacramento
37,38.59584,-121.38274,1568425362,Arden Town
38,38.63731,-121.32761,1568424598,Carmichael
39,38.68217,-121.26493,1568419141,Citrus Heights
40,38.66849,-121.26213,1568416486,Fair Oaks
41,38.6445,-121.27222,1568415969,Fair Oaks
42,38.61816,-121.26819,1568415418,Rancho Cordova
43,38.61037,-121.27042,1568415168,Rancho Cordova
44,38.60679,-121.27002,1568415045,Gold River
45,38.48147,-121.24624,1568413884,Cosumne
46,38.38596,-121.35345,1568411343,Elk Grove
47,38.42388,-121.33472,1568410951,Elk Grove
48,38.56505,-121.33645,1568409897,Rosemont
49,38.61632,-121.26894,1568409516,Rancho Cordova
50,38.68219,-121.26491,1568386126,Citrus Heights
51,38.66353,-121.26214,1568384805,Fair Oaks
52,38.55895,-121.24305,1568383920,Rancho Cordova
53,38.43826,-121.29238,1568383075,Elk Grove
54,38.40803,-121.32564,1568382835,Sheldon
55,38.66351,-121.26255,1568380179,Fair Oaks
56,38.68204,-121.26499,1568370621,Citrus Heights
57,38.68214,-121.26497,1568352427,Citrus Heights
58,38.63231,-121.33658,1568342611,Carmichael
59,38.38596,-121.35347,1568339113,Elk Grove
60,38.46343,-121.26603,1568338411,Sheldon
61,38.54423,-121.24287,1568337950,Rancho Cordova
62,38.68207,-121.26509,1568324853,Citrus Heights
63,38.64933,-121.11901,1568312843,Folsom
64,38.6821,-121.26496,1568296711,Citrus Heights
65,38.67857,-121.2626,1568262479,Citrus Heights
66,38.67836,-121.27168,1568262419,Citrus Heights
67,38.58031,-121.50586,1568256151,Sacramento
68,38.61036,-121.5103,1568251116,Sacramento
69,38.68103,-121.3243,1568250274,Citrus Heights
70,38.67842,-121.28127,1568249972,Citrus Heights
71,38.68338,-121.26382,1568248338,Citrus Heights
72,38.66469,-121.27236,1568245604,Citrus Heights
73,38.67835,-121.22509,1568232209,Orangevale
74,38.67817,-121.26181,1568230437,Fair Oaks
75,38.68209,-121.265,1568206357,Citrus Heights
76,38.68203,-121.26502,1568162653,Citrus Heights
77,38.68402,-121.2632,1568160829,Citrus Heights
78,38.67799,-121.26668,1568155145,Citrus Heights
79,38.67886,-121.59494,1568148909,Vin
80,38.67832,-121.28436,1568147384,Citrus Heights
81,38.68219,-121.26497,1568119363,Citrus Heights
82,38.68209,-121.26497,1568093052,Citrus Heights
83,38.57747,-121.50632,1568090618,Sacramento
84,38.58035,-121.50588,1568085989,Sacramento
85,38.57854,-121.50769,1568077906,Sacramento
86,38.67853,-121.32029,1568074492,Citrus Heights
87,38.679,-121.26506,1568063507,Citrus Heights
88,38.68219,-121.26486,1567994047,Citrus Heights
89,38.68208,-121.26487,1567983078,Citrus Heights
90,38.66405,-121.30774,1567963869,Citrus Heights
91,38.68215,-121.26491,1567954305,Citrus Heights
92,38.68204,-121.26498,1567916233,Citrus Heights
93,38.67302,-121.27348,1567909936,Citrus Heights
94,38.68208,-121.26497,1567863899,Citrus Heights
95,38.68215,-121.26487,1567831402,Citrus Heights
96,38.68213,-121.2649,1567798275,Citrus Heights
97,38.68218,-121.26492,1567779200,Citrus Heights
98,38.68213,-121.26486,1567746337,Citrus Heights
99,38.68219,-121.26589,1567723191,Citrus Heights
100,38.68804,-121.26439,1567722672,Citrus Heights
101,38.61793,-121.26819,1567721788,Rancho Cordova
102,38.64951,-121.11851,1567715118,Folsom
103,38.64756,-121.11519,1567714941,Folsom
104,38.67889,-121.26518,1567710494,Citrus Heights
105,38.67433,-121.27023,1567705746,Citrus Heights
106,38.67831,-121.27201,1567702163,Citrus Heights
107,38.68217,-121.26493,1567690523,Citrus Heights
108,38.68202,-121.2648,1567659442,Citrus Heights
109,38.67809,-121.31116,1567656264,Citrus Heights
110,38.64119,-121.44791,1567655702,Sacramento
111,38.63598,-121.49595,1567655565,Sacramento
112,38.58376,-121.50211,1567655341,Sacramento
113,38.57976,-121.50419,1567645958,Sacramento
114,38.63475,-121.49898,1567645412,Sacramento
115,38.67825,-121.31959,1567644617,Citrus Heights
116,38.68222,-121.26488,1567602366,Citrus Heights
117,38.6821,-121.26492,1567568856,Citrus Heights
118,38.66398,-121.27247,1567547413,Fair Oaks
119,38.67498,-121.27302,1567539029,Citrus Heights
120,38.67846,-121.27103,1567537465,Citrus Heights
121,38.68207,-121.26502,1567518101,Citrus Heights
122,38.68208,-121.26492,1567481114,Citrus Heights
123,38.69963,-121.31222,1567474389,Citrus Heights
124,38.70623,-121.26682,1567467745,Citrus Heights
125,38.68217,-121.26486,1567441656,Citrus Heights
126,38.67893,-121.26488,1567438962,Citrus Heights
127,38.68213,-121.26492,1567433007,Citrus Heights
128,38.68202,-121.26497,1567374472,Citrus Heights
129,38.67868,-121.26711,1567372424,Citrus Heights
130,38.78964,-121.28497,1567369281,Roseville
131,38.68108,-121.33242,1567368173,Citrus Heights
132,38.67859,-121.26274,1567357492,Citrus Heights
133,38.68217,-121.26491,1567344152,Citrus Heights
134,38.68207,-121.26492,1567328601,Citrus Heights
135,38.68205,-121.2649,1567294195,Citrus Heights
136,38.67229,-121.34761,1567291684,Foothill Farms
137,38.27951,-122.04431,1567287929,Fairfield
138,38.23909,-122.09399,1567287201,Clima
139,38.18436,-122.13504,1567286850,Cordelia
140,37.81245,-122.26161,1567282824,Oakland
141,37.80953,-122.24918,1567278759,Oakland
142,37.81484,-122.27586,1567267580,Oakland
143,37.78757,-122.25099,1567266322,Oakland
144,38.42337,-121.88809,1567260956,Batavia
145,38.48147,-121.81308,1567260689,Dixon
146,38.54736,-121.7195,1567260358,Davis
147,38.68203,-121.265,1567253840,Citrus Heights
148,38.68204,-121.26498,1567211288,Citrus Heights
149,38.67606,-121.27344,1567210101,Citrus Heights
150,38.67329,-121.27421,1567208810,Citrus Heights
151,38.61515,-121.26904,1567206202,Rancho Cordova
152,38.61093,-121.26491,1567205915,Gold River
153,38.64983,-121.11754,1567203177,Folsom
154,38.64436,-121.11286,1567201185,Folsom
155,38.6317,-121.2195,1567200476,Gold River
156,38.68205,-121.26499,1567175448,Citrus Heights
157,38.68212,-121.26495,1567115934,Citrus Heights
158,38.68206,-121.26503,1567102003,Citrus Heights
159,38.68217,-121.2649,1567084391,Citrus Heights
160,38.68215,-121.26486,1567057271,Citrus Heights
161,38.57713,-121.50531,1567053733,Sacramento
162,38.58043,-121.50576,1567049598,Sacramento
163,38.58003,-121.50596,1567041583,Sacramento
164,38.62197,-121.51805,1567040710,Sacramento
165,38.64244,-121.4645,1567040500,Sacramento
166,38.68222,-121.26495,1567027644,Citrus Heights
167,38.67848,-121.26224,1567027252,Fair Oaks
168,38.67873,-121.26592,1567027086,Citrus Heights
169,38.68215,-121.2649,1567017181,Citrus Heights
170,38.68212,-121.26506,1566937680,Citrus Heights
171,38.67409,-121.2691,1566932514,Citrus Heights
172,38.67859,-121.26674,1566930917,Citrus Heights
173,38.67687,-121.27132,1566926971,Citrus Heights
174,38.68207,-121.2649,1566913802,Citrus Heights
175,38.6821,-121.26492,1566885051,Citrus Heights
176,38.56129,-121.48733,1566881171,Sacramento
177,38.57993,-121.5059,1566880153,Sacramento
178,38.58067,-121.50579,1566868669,Sacramento
179,38.58254,-121.50325,1566867497,Sacramento
180,38.67829,-121.28404,1566866203,Citrus Heights
181,38.68213,-121.26491,1566831864,Citrus Heights
182,38.68207,-121.26496,1566793429,Citrus Heights
183,38.67865,-121.22521,1566789356,Orangevale
184,38.64955,-121.11777,1566787568,Folsom
185,38.64677,-121.08965,1566786971,Folsom
186,38.64673,-121.06674,1566785187,El Dorado Hills
187,38.64771,-121.1163,1566783817,Folsom
188,38.64546,-121.11694,1566783176,Folsom
189,38.64769,-121.08682,1566782438,Folsom
190,38.6517,-121.06264,1566780890,El Dorado Hills
191,38.65893,-121.05453,1566779449,El Dorado Hills
192,38.6781,-121.17675,1566778093,Folsom
193,38.67016,-121.20726,1566777827,Orangevale
194,38.69113,-121.12452,1566775847,Folsom
195,38.68216,-121.26493,1566769273,Citrus Heights
196,38.67832,-121.26217,1566764041,Fair Oaks
197,38.67987,-121.27078,1566763514,Citrus Heights
198,38.69081,-121.29756,1566761331,Citrus Heights
199,38.68202,-121.265,1566739722,Citrus Heights
200,38.68211,-121.26497,1566704778,Citrus Heights
201,38.68412,-121.26272,1566704422,Citrus Heights
202,38.67878,-121.2526,1566704311,Orangevale
203,38.67858,-121.22477,1566704167,Orangevale
204,38.70526,-121.16956,1566703721,Folsom
205,38.65309,-121.12332,1566702058,Folsom
206,38.6496,-121.11754,1566700427,Folsom
207,38.66079,-121.13212,1566699761,Folsom
208,38.66324,-121.13571,1566699738,Folsom
209,38.66445,-121.13675,1566699699,Folsom
210,38.65496,-121.12089,1566697215,Folsom
211,38.65111,-121.12027,1566694937,Folsom
212,38.654,-121.12257,1566694453,Folsom
213,38.65552,-121.1234,1566692988,Folsom
214,38.67044,-121.16976,1566680118,Folsom
215,38.64312,-121.19259,1566679185,Folsom
216,38.61496,-121.25467,1566678952,Gold River
217,38.55312,-121.41129,1566678448,Sacramento
218,38.58,-121.50581,1566665491,Sacramento
219,38.63938,-121.48887,1566664039,Bombay
220,38.6819,-121.33417,1566663462,Foothill Farms
221,38.68216,-121.26495,1566657263,Citrus Heights
222,38.68207,-121.26501,1566642297,Citrus Heights
223,38.68214,-121.26515,1566603882,Citrus Heights
224,38.70681,-121.29042,1566603282,Citrus Heights
225,38.77295,-121.24396,1566602706,Rocklin
226,38.83501,-121.16761,1566602410,Penryn
227,38.93808,-121.10978,1566600734,North Auburn
228,38.92942,-121.08824,1566597663,North Auburn
229,38.90329,-121.0761,1566597404,Auburn
230,38.85908,-121.13801,1566597056,Newcastle
231,38.82307,-121.18126,1566596855,Loomis
232,38.79064,-121.2198,1566596591,Rocklin
233,38.67846,-121.27077,1566592944,Citrus Heights
234,38.68202,-121.26505,1566571416,Citrus Heights
235,38.68215,-121.26497,1566536872,Citrus Heights
236,38.66374,-121.22562,1566536009,Fair Oaks
237,38.64553,-121.1151,1566532080,Folsom
238,38.65462,-121.12025,1566530091,Folsom
239,38.64743,-121.11499,1566529831,Folsom
240,38.65892,-120.97437,1566526643,Cameron Park
241,38.71085,-121.08631,1566525010,El Dorado Hills
242,38.6912,-121.12566,1566524001,Folsom
243,38.68433,-121.17978,1566522269,Folsom
244,38.68411,-121.26281,1566521556,Citrus Heights
245,38.68205,-121.26497,1566488007,Citrus Heights
246,38.68212,-121.26493,1566471739,Citrus Heights
247,38.6821,-121.26498,1566458726,Citrus Heights
248,38.67028,-121.16942,1566450488,Folsom
249,38.64252,-121.19341,1566450152,Folsom
250,38.63552,-121.20786,1566450044,Natoma
251,38.6307,-121.21704,1566450014,Natoma
252,38.55471,-121.40426,1566449361,Sacramento
253,38.5599,-121.46689,1566449176,Sacramento
254,38.58056,-121.50569,1566435924,Sacramento
255,38.58399,-121.50171,1566435845,Sacramento
256,38.60923,-121.51008,1566435667,Sacramento
257,38.64083,-121.45299,1566435361,Sacramento
258,38.6383,-121.41816,1566435259,Sacramento
259,38.66025,-121.35935,1566435045,North Highlands
260,38.67861,-121.26677,1566433202,Citrus Heights
261,38.68212,-121.26489,1566401640,Citrus Heights
262,38.68214,-121.26488,1566394067,Citrus Heights
263,38.68224,-121.26502,1566333661,Citrus Heights
264,38.6788,-121.26705,1566332851,Citrus Heights
265,38.67894,-121.27092,1566323431,Citrus Heights
266,38.68211,-121.26488,1566304279,Citrus Heights
267,38.68204,-121.26496,1566285844,Citrus Heights
268,38.68528,-121.26538,1566285005,Citrus Heights
269,38.67048,-121.16975,1566278528,Folsom
270,38.5547,-121.40441,1566276451,Sacramento
271,38.58041,-121.50573,1566270436,Sacramento
272,38.68107,-121.33228,1566262497,Citrus Heights
273,38.67347,-121.32765,1566261937,Citrus Heights
274,38.68644,-121.30932,1566260782,Citrus Heights
275,38.68205,-121.265,1566246253,Citrus Heights
276,38.67794,-121.27168,1566230264,Citrus Heights
277,38.68213,-121.26493,1566225001,Citrus Heights
278,38.68211,-121.26501,1566173256,Citrus Heights
279,38.65582,-121.12381,1566168163,Folsom
280,38.65617,-121.12536,1566168024,Folsom
281,38.66804,-121.13899,1566167536,Folsom
282,38.65605,-121.1224,1566164662,Folsom
283,38.65392,-121.07102,1566161686,El Dorado Hills
284,38.64933,-121.11723,1566159673,Folsom
285,38.65037,-121.11997,1566159267,Folsom
286,38.67885,-121.26223,1566156162,Citrus Heights
287,38.68213,-121.26497,1566141224,Citrus Heights
288,38.68211,-121.26491,1566129687,Citrus Heights
289,38.68204,-121.26497,1566081133,Citrus Heights
290,38.58005,-121.50636,1566076113,Sacramento
291,38.67838,-121.29184,1566058142,Citrus Heights
292,38.68217,-121.26493,1566054770,Citrus Heights
293,38.68201,-121.265,1565999322,Citrus Heights
294,38.70748,-121.27286,1565997846,Citrus Heights
295,38.89159,-121.08697,1565996568,Auburn
296,38.93486,-121.09307,1565992835,North Auburn
297,38.80663,-121.20086,1565991769,Rocklin
298,38.68202,-121.26501,1565971809,Citrus Heights
299,38.68211,-121.26497,1565961126,Citrus Heights
300,38.68205,-121.26501,1565877357,Citrus Heights
301,38.68216,-121.2649,1565869153,Citrus Heights
302,38.68208,-121.26498,1565849098,Citrus Heights
303,38.58008,-121.50491,1565831412,Sacramento
304,38.67809,-121.3163,1565830267,Citrus Heights
305,38.67863,-121.26672,1565829788,Citrus Heights
306,38.68211,-121.26524,1565801571,Citrus Heights
307,38.67564,-121.27267,1565797304,Citrus Heights
308,38.67846,-121.27106,1565797165,Citrus Heights
309,38.67907,-121.26535,1565796794,Citrus Heights
310,38.68217,-121.26496,1565790383,Citrus Heights
311,38.68208,-121.26517,1565748280,Citrus Heights
312,38.67847,-121.2252,1565746846,Orangevale
313,38.67432,-121.1731,1565746234,Folsom
314,38.67044,-121.16929,1565744922,Folsom
315,38.67575,-121.17449,1565742196,Folsom
316,38.67951,-121.17572,1565742119,Folsom
317,38.6782,-121.20282,1565741920,Orangevale
318,38.67856,-121.22598,1565741735,Orangevale
319,38.67873,-121.2464,1565741610,Orangevale
320,38.68222,-121.26499,1565706961,Citrus Heights
321,38.68211,-121.26493,1565693189,Citrus Heights
322,38.6823,-121.2653,1565672394,Citrus Heights
323,38.67856,-121.26258,1565672063,Citrus Heights
324,38.5855,-121.50273,1565670888,Sacramento
325,38.67129,-121.3493,1565656947,Foothill Farms
326,38.67892,-121.26531,1565655939,Citrus Heights
327,38.68067,-121.26234,1565655611,Citrus Heights
328,38.68218,-121.26521,1565647501,Citrus Heights
329,38.70792,-121.26281,1565646980,Citrus Heights
330,38.74572,-121.24877,1565643698,Roseville
331,38.68222,-121.2649,1565636499,Citrus Heights
332,38.68198,-121.265,1565620369,Citrus Heights
333,38.68208,-121.26495,1565609626,Citrus Heights
334,38.68205,-121.26488,1565562005,Citrus Heights
335,38.68216,-121.26474,1565553874,Citrus Heights
336,38.66241,-121.27301,1565550343,Fair Oaks
337,38.68209,-121.26494,1565533540,Citrus Heights
338,38.6821,-121.26496,1565525172,Citrus Heights
339,38.68214,-121.26497,1565495655,Citrus Heights
340,38.68209,-121.26493,1565486862,Citrus Heights
341,38.67002,-121.16999,1565483573,Folsom
342,38.67829,-121.27656,1565473349,Citrus Heights
343,38.68138,-121.33594,1565472876,Foothill Farms
344,38.67061,-121.34935,1565472802,Foothill Farms
345,38.60401,-121.50657,1565472187,Sacramento
346,38.58622,-121.50288,1565472111,Sacramento
347,38.5801,-121.50565,1565467073,Sacramento
348,38.68212,-121.26495,1565447159,Citrus Heights
349,38.68209,-121.26491,1565432306,Citrus Heights
350,38.68218,-121.26495,1565405827,Citrus Heights
351,38.6821,-121.26496,1565383457,Citrus Heights
352,38.67854,-121.26265,1565376892,Citrus Heights
353,38.60016,-121.39323,1565373533,Arden Town
354,38.62228,-121.3831,1565373177,Arden Town
355,38.63388,-121.38305,1565373096,Arden Town
356,38.68216,-121.26496,1565356483,Citrus Heights
357,38.68219,-121.26486,1565310929,Citrus Heights
358,38.67967,-121.2704,1565309202,Citrus Heights
359,38.6638,-121.22563,1565308290,Fair Oaks
360,38.64927,-121.11739,1565306755,Folsom
361,38.64989,-121.11756,1565305975,Folsom
362,38.64292,-121.191,1565295596,Folsom
363,38.68213,-121.26494,1565274520,Citrus Heights
364,38.68218,-121.26494,1565270667,Citrus Heights
365,38.68195,-121.26501,1565260886,Citrus Heights
366,38.68217,-121.26488,1565231773,Citrus Heights
367,38.68206,-121.26487,1565220873,Citrus Heights
368,38.68364,-121.26247,1565219982,Orangevale
369,38.67848,-121.26768,1565219833,Citrus Heights
370,38.67892,-121.27161,1565219753,Citrus Heights
371,38.66391,-121.27277,1565219405,Fair Oaks
372,38.66209,-121.27331,1565219152,Fair Oaks
373,38.66442,-121.27222,1565217728,Citrus Heights
374,38.67249,-121.2726,1565217308,Citrus Heights
375,38.67773,-121.26991,1565216275,Citrus Heights
376,38.68208,-121.26492,1565186994,Citrus Heights
377,38.68204,-121.26498,1565132684,Citrus Heights
378,38.63477,-121.38264,1565130376,Arden Town
379,38.60327,-121.38665,1565129881,Arden Town
380,38.60119,-121.39217,1565129793,Arden Town
381,38.59644,-121.41825,1565124905,Arden Town
382,38.59687,-121.43015,1565121052,Sacramento
383,38.62423,-121.41644,1565117116,Sacramento
384,38.68206,-121.26478,1565100949,Citrus Heights
385,38.6821,-121.26498,1565078299,Citrus Heights
386,38.68202,-121.26501,1565060846,Citrus Heights
387,38.679,-121.26184,1565058213,Citrus Heights
388,38.68208,-121.26487,1565009947,Citrus Heights
389,38.68212,-121.26492,1564956247,Citrus Heights
390,38.67856,-121.26697,1564955568,Citrus Heights
391,38.55488,-121.45523,1564936428,Sacramento
392,38.55488,-121.45517,1564924547,Sacramento
393,38.55494,-121.45505,1564914891,Sacramento
394,38.55446,-121.45499,1564899079,Sacramento
395,38.56224,-121.49417,1564870692,Sacramento
396,38.57883,-121.49898,1564869850,Sacramento
397,38.58217,-121.50604,1564860619,Sacramento
398,38.57999,-121.5059,1564859786,Sacramento
399,38.58074,-121.49542,1564848938,Sacramento
400,38.67897,-121.32069,1564847479,Citrus Heights
401,38.68218,-121.26499,1564839288,Citrus Heights
402,38.68212,-121.26494,1564809983,Citrus Heights
403,38.66422,-121.1839,1564806121,Folsom
404,38.6507,-121.12051,1564802063,Folsom
405,38.65622,-121.12422,1564797434,Folsom
406,38.66702,-121.14437,1564793977,Folsom
407,38.6679,-121.14601,1564793959,Folsom
408,38.68218,-121.26493,1564784137,Citrus Heights
409,38.67853,-121.26244,1564783086,Citrus Heights
410,38.67836,-121.27222,1564782972,Citrus Heights
411,38.6782,-121.29855,1564782772,Citrus Heights
412,38.67823,-121.31032,1564782599,Citrus Heights
413,38.67856,-121.26633,1564780767,Citrus Heights
414,38.67876,-121.25105,1564780682,Orangevale
415,38.66997,-121.16017,1564776093,Folsom
416,38.67016,-121.16325,1564775251,Folsom
417,38.67018,-121.16963,1564768931,Folsom
418,38.67893,-121.26696,1564767976,Citrus Heights
419,38.66395,-121.30857,1564766705,Carmichael
420,38.67951,-121.26992,1564765139,Citrus Heights
421,38.68213,-121.26491,1564758198,Citrus Heights
422,38.68214,-121.26495,1564744776,Citrus Heights
423,38.68201,-121.26511,1564728413,Citrus Heights
424,38.67836,-121.21246,1564727480,Orangevale
425,38.67039,-121.16944,1564722513,Folsom
426,38.65081,-121.12107,1564717719,Folsom
427,38.65061,-121.06667,1564716961,El Dorado Hills
428,38.68202,-121.26503,1564662251,Citrus Heights
429,38.68201,-121.26507,1564641171,Citrus Heights
430,38.67942,-121.32071,1564636144,Citrus Heights
431,38.58028,-121.50579,1564627870,Sacramento
432,38.67859,-121.26234,1564620237,Citrus Heights
433,38.68207,-121.26504,1564577921,Citrus Heights
434,38.68212,-121.26495,1564557018,Citrus Heights
435,38.68506,-121.26488,1564551290,Citrus Heights
436,38.6789,-121.26221,1564550551,Citrus Heights
437,38.67959,-121.32126,1564550228,Citrus Heights
438,38.63083,-121.39965,1564549821,Sacramento
439,38.57405,-121.48388,1564545951,Sacramento
440,38.67864,-121.32028,1564542045,Citrus Heights
441,38.67849,-121.27123,1564541743,Citrus Heights
442,38.68215,-121.26491,1564503644,Citrus Heights
443,38.68211,-121.2649,1564493050,Citrus Heights
444,38.68211,-121.26494,1564464421,Citrus Heights
445,38.67822,-121.29285,1564463349,Citrus Heights
446,38.63492,-121.49796,1564462515,Sacramento
447,38.58009,-121.5059,1564449398,Sacramento
448,38.68206,-121.26508,1564409318,Citrus Heights
449,38.68203,-121.26499,1564368981,Citrus Heights
450,38.64468,-121.12198,1564366572,Folsom
451,38.67009,-121.15568,1564364501,Folsom
452,38.66954,-121.16031,1564362104,Folsom
453,38.68215,-121.26497,1564356389,Citrus Heights
454,38.68206,-121.26502,1564320473,Citrus Heights
455,38.68203,-121.26488,1564299152,Citrus Heights
456,38.65551,-121.12237,1564294900,Folsom
457,38.6477,-121.11513,1564293278,Folsom
458,38.6564,-121.12428,1564291593,Folsom
459,38.65129,-121.06323,1564288414,El Dorado Hills
460,38.65042,-121.11798,1564284455,Folsom
461,38.65407,-121.12171,1564284392,Folsom
462,38.64754,-121.11507,1564279551,Folsom
463,38.64674,-121.11761,1564276048,Folsom
464,38.65002,-121.11794,1564275335,Folsom
465,38.65062,-121.12027,1564273531,Folsom
466,38.65662,-121.12656,1564272705,Folsom
467,38.67027,-121.1693,1564263979,Folsom
468,38.57049,-121.32686,1564263130,Rancho Cordova
469,38.58008,-121.50586,1564245822,Sacramento
470,38.68613,-121.17924,1564241479,Folsom
471,38.67846,-121.22596,1564240609,Orangevale
472,38.67905,-121.26533,1564240014,Citrus Heights
473,38.68211,-121.26496,1564233936,Citrus Heights
474,38.68202,-121.26508,1564171107,Citrus Heights
475,38.6783,-121.27229,1564170652,Citrus Heights
476,38.67807,-121.28586,1564170530,Citrus Heights
477,38.69958,-121.31233,1564170034,Citrus Heights
478,38.68642,-121.30893,1564168903,Citrus Heights
479,38.6783,-121.27552,1564168566,Citrus Heights
480,38.68213,-121.26502,1564162625,Citrus Heights
481,38.67873,-121.24511,1564162255,Orangevale
482,38.67899,-121.22711,1564160903,Orangevale
483,38.68226,-121.26494,1564156938,Citrus Heights
484,38.6821,-121.26499,1564148021,Citrus Heights
485,38.68209,-121.26489,1564139114,Citrus Heights
486,38.68211,-121.26499,1564121216,Citrus Heights
487,38.66996,-121.16923,1564117417,Folsom
488,38.65604,-121.12321,1564112100,Folsom
489,38.67004,-121.15332,1564111147,Folsom
490,38.66449,-121.13682,1564107503,Folsom
491,38.68993,-121.11976,1564106597,Folsom
492,38.65031,-121.11834,1564103091,Folsom
493,38.67841,-121.27588,1564101310,Citrus Heights
494,38.68204,-121.26506,1564082085,Citrus Heights
495,38.67846,-121.26206,1564080863,Fair Oaks
496,38.67824,-121.27199,1564080703,Citrus Heights
497,38.67959,-121.32128,1564080409,Citrus Heights
498,38.681,-121.32537,1564080375,Citrus Heights
499,38.59616,-121.41786,1564079625,Arden Town
500,38.59681,-121.43023,1564075921,Sacramento
501,38.68115,-121.33306,1564074515,Citrus Heights
502,38.67831,-121.29183,1564074205,Citrus Heights
503,38.67833,-121.28386,1564074143,Citrus Heights
504,38.68218,-121.26502,1564067008,Citrus Heights
505,38.68209,-121.26493,1564058720,Citrus Heights
506,38.68208,-121.26502,1564032125,Citrus Heights
507,38.67946,-121.3209,1564031245,Citrus Heights
508,38.66563,-121.35481,1564031059,Foothill Farms
509,38.63237,-121.50266,1564030604,Sacramento
510,38.58021,-121.5055,1564024531,Sacramento
511,38.67893,-121.26537,1564015157,Citrus Heights
512,38.68201,-121.26502,1563971587,Citrus Heights
513,38.68207,-121.26494,1563961425,Citrus Heights
514,38.68204,-121.26496,1563936441,Citrus Heights
515,38.6701,-121.17085,1563932925,Folsom
516,38.68334,-121.18336,1563928034,Folsom
517,38.67819,-121.20311,1563927817,Orangevale
518,38.6842,-121.26259,1563927266,Citrus Heights
519,38.68212,-121.26506,1563919767,Citrus Heights
520,38.68009,-121.26227,1563919608,Citrus Heights
521,38.67802,-121.28321,1563917622,Citrus Heights
522,38.67847,-121.26929,1563916704,Citrus Heights
523,38.68206,-121.26505,1563908814,Citrus Heights
524,38.67944,-121.29281,1563906142,Citrus Heights
525,38.68222,-121.2651,1563901770,Citrus Heights
526,38.68205,-121.26497,1563885926,Citrus Heights
527,38.68206,-121.26496,1563799170,Citrus Heights
528,38.68214,-121.26495,1563742033,Citrus Heights
529,38.68202,-121.26496,1563717991,Citrus Heights
530,38.50021,-121.79098,1563680907,Dixon
531,38.29915,-122.03379,1563679959,Fairfield
532,38.06911,-122.22622,1563678868,Vallejo
533,37.80374,-122.40191,1563670551,San Francisco
534,37.7974,-122.39558,1563664512,San Francisco
535,37.7817,-122.38899,1563662826,San Francisco
536,37.78049,-122.39069,1563662751,San Francisco
537,37.77835,-122.38951,1563655065,San Francisco
538,38.68202,-121.26486,1562904660,Citrus Heights
539,38.70657,-121.29083,1562904000,Citrus Heights
540,38.70601,-121.32725,1562903748,Foothill Farms
541,38.764,-121.3123,1562903246,Roseville
542,38.78966,-121.2828,1562901158,Roseville
543,38.7596,-121.30939,1562899916,Roseville
544,38.75179,-121.34589,1562899336,Sabre City
545,38.79545,-121.292,1562897814,Roseville
546,38.74434,-121.26745,1562893531,Roseville
547,38.68133,-121.27195,1562892574,Citrus Heights
548,38.68214,-121.26493,1562879145,Citrus Heights
549,38.68202,-121.26497,1562855603,Citrus Heights
550,38.68206,-121.26498,1562831391,Citrus Heights
551,38.68266,-121.26238,1562828849,Citrus Heights
552,38.6842,-121.17954,1562821680,Folsom
553,38.57339,-121.46739,1562819717,Sacramento
554,38.67813,-121.31839,1562805611,Citrus Heights
555,38.68216,-121.26498,1562794390,Citrus Heights
556,38.67845,-121.26212,1562792721,Fair Oaks
557,38.67946,-121.27091,1562790115,Citrus Heights
558,38.67603,-121.2727,1562788414,Citrus Heights
559,38.68204,-121.26487,1562780139,Citrus Heights
